2024-08-26 13:46:46,658 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2024-08-26 13:46:46,658 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-08-26 13:46:46,664 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ADMINI~1\AppData\Local\Temp\m2e-archetypeGenerator475416803496506551":
2024-08-26 13:46:46,666 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DmoduleName=NONE -DarchetypeGroupId=org.moditect.ossquickstart -DarchetypeArtifactId=oss-quickstart-simple-archetype -DarchetypeVersion=1.0.0.Beta1 -DgroupId=com.app.mavenapp -DartifactId=mavenapp -Dversion=0.0.1-SNAPSHOT -Dpackage=com.app.mavenapp.mavenapp -DoutputDirectory=C:\Users\Administrator\JTesting -Dstyle.color=always -U archetype:generate
2024-08-26 13:47:10,402 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Administrator\JTesting\mavenapp\pom.xml
2024-08-26 13:47:10,615 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.10.2/junit-bom-5.10.2.pom
2024-08-26 13:47:10,650 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.10.2/junit-bom-5.10.2.pom
2024-08-26 13:47:11,068 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin/4.3/license-maven-plugin-4.3.pom
2024-08-26 13:47:11,108 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin/4.3/license-maven-plugin-4.3.pom
2024-08-26 13:47:11,143 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin-parent/4.3/license-maven-plugin-parent-4.3.pom
2024-08-26 13:47:11,185 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/mycila/license-maven-plugin-parent/4.3/license-maven-plugin-parent-4.3.pom
2024-08-26 13:47:11,217 [Worker-52: Creating oss-quickstart-simple-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/mycila/mycila-pom/12/mycila-pom-12.pom
